,chr,start,end,ATAC,CTCF,REST,EP300,Score_1
68846,chr1,47955800,47956000,U,U,U,U,3.972031717691203
68847,chr1,47956000,47956200,U,U,U,U,-1.8566174294662041
68848,chr1,47962800,47963000,U,U,U,U,3.9554313587600234
68849,chr1,47963200,47963400,U,U,U,U,-0.5507524048208645
68850,chr1,47963400,47963600,U,U,U,U,-5.683586470219702
68851,chr1,47963600,47963800,U,U,U,U,-4.428009993743069
68852,chr1,47963800,47964000,U,U,U,U,3.350160638389754
68853,chr1,47964000,47964200,U,U,U,U,-6.8499379124070465
68854,chr1,47964200,47964400,U,U,U,U,0.9574920358185771
68855,chr1,47964400,47964600,U,U,U,U,-10.848824803446288
68856,chr1,47965600,47965800,U,U,U,U,-5.398428505700445
68857,chr1,47965800,47966000,U,U,U,U,-0.8411045224091511
68858,chr1,47966000,47966200,U,U,U,U,2.440006685955982
68859,chr1,47966200,47966400,U,U,U,U,3.1932019869147243
68860,chr1,47966400,47966600,U,U,U,U,-1.721374982781176
68861,chr1,47967400,47967600,U,U,U,U,-9.284151478743599
68862,chr1,47967600,47967800,U,U,U,U,-12.249181065473392
68863,chr1,47969200,47969400,U,U,U,U,-1.3311497982448377
68864,chr1,47969800,47970000,U,U,U,U,6.899004445606332
68865,chr1,47971400,47971600,U,U,U,U,-6.319955740140791
68866,chr1,47971600,47971800,U,U,U,U,-3.257782484829792
68867,chr1,47972800,47973000,B,U,U,U,0.0377949798221624
68868,chr1,47975400,47975600,U,U,U,U,-8.156034614088368
68869,chr1,47975600,47975800,U,U,U,U,-3.895007324463416
68870,chr1,47978400,47978600,U,U,U,U,7.367371722735536
68871,chr1,47978600,47978800,U,U,U,U,5.685677664425096
68872,chr1,47978800,47979000,U,U,U,U,2.1867544634203027
68873,chr1,47979000,47979200,U,U,U,U,11.25009463616143
68874,chr1,47980200,47980400,U,U,U,U,-5.502089709143633
68875,chr1,47980400,47980600,U,U,U,U,3.391604097509231
68876,chr1,47980600,47980800,U,U,U,U,5.350017852281344
68877,chr1,47980800,47981000,U,U,U,U,3.737867204385855
68878,chr1,47982000,47982200,U,U,U,U,-1.9133469042589746
68879,chr1,47984000,47984200,U,U,U,U,-0.05557842483030573
68880,chr1,47984200,47984400,U,U,U,U,36.606001590050106
68881,chr1,47985200,47985400,U,U,U,U,0.807230011729863
68882,chr1,47985400,47985600,U,U,U,U,3.960964250868085
68883,chr1,47985600,47985800,U,U,U,U,-10.277607964699651
68884,chr1,47986000,47986200,U,U,U,U,-7.542697115219934
68885,chr1,47986200,47986400,U,U,U,U,-6.502577605381744
68886,chr1,47986400,47986600,U,U,U,U,-14.208758713188947
68887,chr1,47986800,47987000,U,U,U,U,9.772679315143286
68888,chr1,47987000,47987200,U,U,U,U,10.823437337426485
68889,chr1,47987400,47987600,U,U,U,U,-4.670804656565999
68890,chr1,47988000,47988200,U,U,U,U,6.324211100549384
68891,chr1,47988400,47988600,U,U,U,U,8.131130665704095
68892,chr1,47989400,47989600,U,U,U,U,-4.844395266687021
68893,chr1,47990200,47990400,U,U,U,U,2.7546115972318557
68894,chr1,47990400,47990600,U,U,U,U,6.044991510848759
68895,chr1,47991600,47991800,U,U,U,U,-15.721507368978662
68896,chr1,47991800,47992000,U,U,U,U,-3.5199467850571096
68897,chr1,47992000,47992200,U,U,U,U,-4.141348653031857
68898,chr1,47992200,47992400,U,U,U,U,-2.754438620760321
68899,chr1,47992400,47992600,U,U,U,U,2.521330803941336
68900,chr1,47992600,47992800,U,U,U,U,11.429171683968976
68901,chr1,47992800,47993000,U,U,U,U,4.619906960611142
68902,chr1,47993000,47993200,U,U,U,U,5.705348411076891
68903,chr1,47993200,47993400,U,U,U,U,-0.8594502129967054
68904,chr1,47993400,47993600,U,U,U,U,7.750317063717766
68905,chr1,47993600,47993800,U,U,U,U,2.6738270561668442
68906,chr1,47993800,47994000,U,U,U,U,8.059141663922473
68907,chr1,47994000,47994200,U,U,U,U,15.387104161838346
68908,chr1,47994200,47994400,U,U,U,U,20.036769815698644
68909,chr1,47994400,47994600,U,U,U,U,14.342748105030216
68910,chr1,47995000,47995200,U,U,U,U,-5.3820730811009305
68911,chr1,47995200,47995400,U,U,U,U,-5.205126728267057
68912,chr1,47995600,47995800,U,U,U,U,-4.5761686225726805
68913,chr1,47995800,47996000,U,U,U,U,4.383009893254485
68914,chr1,47996000,47996200,U,U,U,U,0.7861070266544872
68915,chr1,47996200,47996400,U,U,U,U,2.676662367981545
68916,chr1,47996400,47996600,U,U,U,U,27.90733084792809
68917,chr1,47996800,47997000,U,U,U,U,31.070626872985002
68918,chr1,47997000,47997200,U,U,U,U,39.18333893802802
68919,chr1,47997200,47997400,U,U,U,U,46.771546868032374
68920,chr1,47997800,47998000,B,B,B,U,23.356725837007012
68921,chr1,47998000,47998200,B,U,U,U,-3.2539877674565183
68922,chr1,47999400,47999600,U,U,U,U,-7.143971091883557
68923,chr1,47999600,47999800,U,U,U,U,-3.2619555287051565
68924,chr1,48000800,48001000,U,U,U,U,-0.08229123174142952
68925,chr1,48001000,48001200,U,U,U,U,9.193940191658399
68926,chr1,48002400,48002600,U,U,U,U,-5.545468241146019
68927,chr1,48003400,48003600,U,U,U,U,-6.0893933959301805
68928,chr1,48004000,48004200,U,U,U,U,-5.1667777724517725
68929,chr1,48007400,48007600,B,U,B,U,-3.6569850957681367
68930,chr1,48010000,48010200,U,U,U,U,-13.199505869138756
68931,chr1,48011600,48011800,U,U,U,U,0.8089185491107689
68932,chr1,48017000,48017200,U,U,U,U,-4.383072349677388
68933,chr1,48017600,48017800,U,U,U,U,-10.43734718985232
68934,chr1,48017800,48018000,U,U,U,U,-4.546169702907039
68935,chr1,48018000,48018200,U,U,U,U,2.2804236611646305
68936,chr1,48018200,48018400,U,U,U,U,-6.694059141493807
68937,chr1,48019000,48019200,U,U,U,U,3.943194754266014
68938,chr1,48019800,48020000,U,U,U,U,7.587394520833389
68939,chr1,48020000,48020200,U,U,U,U,8.19167189572856
68940,chr1,48020400,48020600,U,U,U,U,-2.202733846850665
68941,chr1,48022200,48022400,U,U,U,U,-1.0152849397161627
68942,chr1,48023000,48023200,U,U,U,U,-0.2894896550334721
68943,chr1,48023200,48023400,U,U,U,U,8.390688888558216
68944,chr1,48024000,48024200,U,U,U,U,-14.123040664859431
68945,chr1,48024200,48024400,U,U,U,U,-9.080239326000056
68946,chr1,48024400,48024600,U,U,U,U,-3.563852775793154
68947,chr1,48024600,48024800,U,U,U,U,-9.412488883329342
68948,chr1,48024800,48025000,U,U,U,U,2.4806413868869712
68949,chr1,48025000,48025200,U,U,U,U,-4.134285188760757
68950,chr1,48025200,48025400,U,U,U,U,1.221871681579856
68951,chr1,48026200,48026400,U,U,U,U,-5.941981290907931
68952,chr1,48026400,48026600,U,U,U,U,-2.9044285998410397
68953,chr1,48027600,48027800,U,U,U,U,3.7770557043266937
68954,chr1,48028200,48028400,U,U,U,U,-10.344373210895297
68955,chr1,48028400,48028600,U,U,U,U,7.772999123936692
68956,chr1,48028800,48029000,U,U,U,U,2.196643366742782
68957,chr1,48030200,48030400,U,U,U,U,4.528115884357664
68958,chr1,48030400,48030600,U,U,U,U,2.4951255499440053
68959,chr1,48030600,48030800,U,U,U,U,-5.3569435365984726
68960,chr1,48033600,48033800,U,U,U,U,9.522932243961982
68961,chr1,48034600,48034800,U,U,U,U,0.19286832768026996
68962,chr1,48034800,48035000,U,U,U,U,-2.245639707885373
68963,chr1,48035000,48035200,U,U,U,U,-2.7727109247830266
68964,chr1,48035400,48035600,U,U,U,U,-5.045238603921857
68965,chr1,48037000,48037200,U,U,U,U,0.9459584805449883
68966,chr1,48037200,48037400,U,U,U,U,2.8249840842687637
68967,chr1,48037600,48037800,U,U,U,U,-2.1579097851066926
68968,chr1,48038400,48038600,U,U,U,U,4.343307649499971
68969,chr1,48039200,48039400,U,U,U,U,5.620595997646419
68970,chr1,48039400,48039600,U,U,U,U,1.6391095376908154
68971,chr1,48039800,48040000,U,U,U,U,8.058350987196949
68972,chr1,48041200,48041400,U,U,U,U,4.6299361263304215
68973,chr1,48041400,48041600,U,U,U,U,-0.7387826851584705
68974,chr1,48041600,48041800,U,U,U,U,8.383818149615271
68975,chr1,48041800,48042000,U,U,U,U,5.813010030896736
68976,chr1,48042600,48042800,U,U,U,U,-2.3224806620725897
68977,chr1,48043000,48043200,U,U,U,U,-1.512463107572575
68978,chr1,48043200,48043400,U,U,U,U,-4.078211876556424
68979,chr1,48043800,48044000,U,U,U,U,-0.2695502994062373
68980,chr1,48044000,48044200,U,U,U,U,8.403342962633426
68981,chr1,48047000,48047200,U,U,U,U,1.3282861417797194
68982,chr1,48048800,48049000,U,U,U,U,11.341592557766521
68983,chr1,48049000,48049200,U,U,U,U,8.919789245697894
68984,chr1,48049800,48050000,U,U,U,U,0.8217350329367339
68985,chr1,48050200,48050400,U,U,U,U,6.8422439562042605
68986,chr1,48051800,48052000,U,U,U,U,1.5667848587520028
68987,chr1,48052000,48052200,U,U,U,U,-4.721219445786827
68988,chr1,48052600,48052800,U,U,U,U,-4.001008826722416
68989,chr1,48054000,48054200,U,U,U,U,-2.7870453407099465
68990,chr1,48054600,48054800,U,U,U,U,8.464499729968159
68991,chr1,48054800,48055000,U,U,U,U,9.489620335248798
68992,chr1,48055000,48055200,U,U,U,U,2.4944101163790533
68993,chr1,48055200,48055400,U,U,U,U,11.171612444078074
68994,chr1,48055400,48055600,U,U,U,U,6.3431610799435685
68995,chr1,48055600,48055800,U,U,U,U,4.536165237419028
68996,chr1,48055800,48056000,U,U,U,U,9.520222698445671
68997,chr1,48056000,48056200,U,U,U,U,11.540270031524305
68998,chr1,48056800,48057000,U,U,U,U,0.38248344002280166
68999,chr1,48058000,48058200,U,U,U,U,4.732756537685391
69000,chr1,48058200,48058400,U,U,U,U,1.4182704613006645
69001,chr1,48058400,48058600,U,U,U,U,2.0722190558634135
69002,chr1,48058600,48058800,U,U,U,U,-10.96120561610556
69003,chr1,48058800,48059000,U,U,U,U,3.3481605943536445
69004,chr1,48059000,48059200,U,U,U,U,-1.1573349236940214
69005,chr1,48059800,48060000,U,U,U,U,3.5043864147487125
69006,chr1,48061000,48061200,B,U,B,U,-0.6689035580223106
69007,chr1,48061200,48061400,B,B,B,U,-5.558545172234711
69008,chr1,48061400,48061600,B,B,B,U,-9.850538855451214
69009,chr1,48061600,48061800,U,U,U,U,-14.000042727468166
69010,chr1,48061800,48062000,U,U,U,U,-2.9643890401465365
69011,chr1,48062400,48062600,U,U,U,U,-0.1292300634216882
69012,chr1,48063200,48063400,U,U,U,U,-6.606071173494101
69013,chr1,48063400,48063600,U,U,U,U,1.2073638765431816
69014,chr1,48063600,48063800,U,U,U,U,3.4213996239175115
69015,chr1,48064200,48064400,U,U,U,U,-1.2881574221313343
69016,chr1,48065000,48065200,U,U,U,U,-2.78343853196382
69017,chr1,48065200,48065400,U,U,U,U,-11.950090601278921
69018,chr1,48065400,48065600,U,U,U,U,-9.73671427254512
69019,chr1,48065800,48066000,U,U,U,U,-9.002944875694409
69020,chr1,48066000,48066200,U,U,U,U,-0.36765709285207104
69021,chr1,48067000,48067200,U,U,U,U,5.002892541636812
69022,chr1,48068400,48068600,U,U,U,U,-5.142538965821998
69023,chr1,48069000,48069200,U,U,U,U,3.9087853091719147
69024,chr1,48069200,48069400,U,U,U,U,3.6454153168793644
69025,chr1,48069400,48069600,U,U,U,U,2.0674060822414466
69026,chr1,48069600,48069800,U,U,U,U,-7.468479172497263
69027,chr1,48069800,48070000,U,U,U,U,5.242407963887471
69028,chr1,48070000,48070200,U,U,U,U,-4.636994440380407
69029,chr1,48070200,48070400,U,U,U,U,-1.203784082465235
69030,chr1,48070400,48070600,U,U,U,U,-3.360872991139206
69031,chr1,48070600,48070800,U,U,U,U,2.885989369642883
69032,chr1,48070800,48071000,U,U,U,U,3.2449008961575143
69033,chr1,48071000,48071200,U,U,U,U,2.0177186244185306
69034,chr1,48072400,48072600,U,U,U,U,0.8524744188432523
69035,chr1,48074000,48074200,U,U,U,U,0.0043481236687718805
69036,chr1,48074200,48074400,U,U,U,U,-10.238755912039142
69037,chr1,48074400,48074600,U,U,U,U,0.8222702962197903
69038,chr1,48075000,48075200,U,U,U,U,1.5683751258020888
69039,chr1,48077200,48077400,U,U,U,U,-9.057907626752984
69040,chr1,48077800,48078000,U,U,U,U,-2.3298474007957615
69041,chr1,48078000,48078200,U,U,U,U,-0.8369945813520585
69042,chr1,48079200,48079400,U,U,U,U,-4.2954957606688
69043,chr1,48079600,48079800,U,U,U,U,-1.4313142997995585
69044,chr1,48080200,48080400,U,U,U,U,-4.222861960652292
69045,chr1,48080400,48080600,U,U,U,U,2.0664451969288296
69046,chr1,48080600,48080800,U,U,U,U,5.235086523496123
69047,chr1,48080800,48081000,U,U,U,U,-6.047489684729357
69048,chr1,48081000,48081200,U,U,U,U,-4.187866292820119
69049,chr1,48081200,48081400,U,U,U,U,-9.124613529031198
69050,chr1,48082000,48082200,U,U,U,U,-10.508420735540382
69051,chr1,48082600,48082800,U,U,U,U,-0.8286236270641121
69052,chr1,48084200,48084400,U,U,U,U,-11.307871733048868
69053,chr1,48084800,48085000,U,U,U,U,-4.8564506897082005
69054,chr1,48085000,48085200,U,U,U,U,1.5966204727153444
69055,chr1,48085600,48085800,U,U,U,U,-9.887349935271063
69056,chr1,48089400,48089600,U,U,U,U,19.29464635215464
69057,chr1,48089600,48089800,U,U,U,U,27.405582999103245
69058,chr1,48091800,48092000,U,U,U,U,-0.02285844496555453
69059,chr1,48093000,48093200,U,U,U,U,-7.909886099752649
69060,chr1,48093400,48093600,U,U,U,U,-8.79632168531928
69061,chr1,48098800,48099000,U,U,U,U,-3.823853000060394
69062,chr1,48099000,48099200,U,U,U,U,-2.5640911405019455
69063,chr1,48099200,48099400,U,U,U,U,-0.8976498369474571
69064,chr1,48099400,48099600,U,U,U,U,-3.6240763345959506
69065,chr1,48101200,48101400,U,U,U,U,-7.407563548197777
69066,chr1,48101400,48101600,U,U,U,U,3.5804853997214456
69067,chr1,48101600,48101800,U,U,U,U,1.5106287745856952
69068,chr1,48103000,48103200,U,U,U,U,3.2560916075743527
69069,chr1,48104000,48104200,U,U,U,U,0.8288446736726454
69070,chr1,48104200,48104400,U,U,U,U,-2.1132978715290527
69071,chr1,48104600,48104800,U,U,U,U,6.8526934139901785
69072,chr1,48104800,48105000,U,U,U,U,-4.486251778128585
69073,chr1,48105000,48105200,U,U,U,U,0.14106007589656178
69074,chr1,48105200,48105400,U,B,U,U,6.08167826603882
69075,chr1,48106200,48106400,U,U,U,U,-13.497801381358977
69076,chr1,48106400,48106600,U,U,U,U,-9.427463538154283
69077,chr1,48106600,48106800,U,U,U,U,0.07098240666702194
69078,chr1,48106800,48107000,U,U,U,U,-12.42688287773108
69079,chr1,48109200,48109400,B,U,U,U,-3.32814971611779
69080,chr1,48109400,48109600,B,B,B,U,-4.590275078036345
69081,chr1,48109600,48109800,B,B,B,U,-12.2904634221009
69082,chr1,48109800,48110000,B,U,U,U,-0.636191382232857
69083,chr1,48110000,48110200,U,U,U,U,-14.280301717658071
69084,chr1,48110200,48110400,U,U,U,U,-4.040450728913845
69085,chr1,48111000,48111200,U,U,U,U,-10.036707074366516
69086,chr1,48111200,48111400,U,U,U,U,-16.308517199401656
69087,chr1,48120600,48120800,U,U,U,U,-7.975441258085512
69088,chr1,48120800,48121000,U,U,U,U,-14.996368089036634
69089,chr1,48121000,48121200,U,U,U,U,-9.762146506754608
69090,chr1,48121200,48121400,U,U,U,U,-11.292002639453159
69091,chr1,48121400,48121600,U,U,U,U,-10.612375091700839
69092,chr1,48121600,48121800,U,U,U,U,-19.126124169199247
69093,chr1,48121800,48122000,U,U,U,U,-15.785813161023375
69094,chr1,48122600,48122800,U,U,U,U,-5.910824094842273
69095,chr1,48122800,48123000,U,U,U,U,-8.908412973068984
69096,chr1,48123000,48123200,U,U,U,U,-7.60207447458749
69097,chr1,48124000,48124200,U,U,U,U,-15.16736521598172
69098,chr1,48124200,48124400,U,U,U,U,-7.789260784924544
69099,chr1,48128400,48128600,U,U,U,U,-4.455316799086413
69100,chr1,48128600,48128800,U,U,U,U,-11.792354282203227
69101,chr1,48128800,48129000,U,U,U,U,-11.729877725895388
69102,chr1,48129000,48129200,U,U,U,U,-11.598397018397016
69103,chr1,48138000,48138200,U,U,U,U,-5.480638411583794
69104,chr1,48158600,48158800,U,U,U,U,-19.981788061782567
69105,chr1,48158800,48159000,U,U,U,U,-11.371077771576156
69106,chr1,48159000,48159200,U,U,U,U,-11.058152075186397
69107,chr1,48159200,48159400,U,U,U,U,-17.635137524886485
69108,chr1,48159400,48159600,U,U,U,U,-6.87524115965295
69109,chr1,48159600,48159800,U,U,U,U,-9.994831507337251
69110,chr1,48159800,48160000,U,U,U,U,-3.2067400504779324
69111,chr1,48160000,48160200,U,U,U,U,-11.014031532926126
69112,chr1,48160800,48161000,U,U,U,U,-4.042208232821925
69113,chr1,48161000,48161200,U,U,U,U,3.594710246027742
69114,chr1,48161200,48161400,U,U,U,U,-7.5696217790782585
69115,chr1,48161400,48161600,U,U,U,U,-15.199385675989996
69116,chr1,48161600,48161800,U,U,U,U,-6.06491539643432
69117,chr1,48161800,48162000,U,U,U,U,-11.166989416228345
69118,chr1,48162600,48162800,U,U,U,U,-13.259929134187406
69119,chr1,48164600,48164800,U,U,U,U,-1.876876132105398
69120,chr1,48164800,48165000,U,U,U,U,-8.004999198609006
69121,chr1,48165800,48166000,U,U,U,U,-6.87076354425001
69122,chr1,48166000,48166200,U,U,U,U,-19.458179117076213
69123,chr1,48166200,48166400,U,U,U,U,-19.71944231590059
69124,chr1,48166400,48166600,U,U,U,U,-5.0211246918985575
69125,chr1,48166600,48166800,U,U,U,U,0.18543045472926853
69126,chr1,48175400,48175600,U,U,U,U,-29.208466245498663
69127,chr1,48175600,48175800,U,U,U,U,-23.245115662906734
69128,chr1,48175800,48176000,U,U,U,U,-18.592310298494425
69129,chr1,48176000,48176200,U,U,U,U,-21.876644169968746
69130,chr1,48178000,48178200,U,U,U,U,-17.429886869761795
69131,chr1,48178600,48178800,U,U,U,U,-14.496593343282958
69132,chr1,48178800,48179000,U,U,U,U,-16.297110835455594
69133,chr1,48179000,48179200,U,U,U,U,-11.830154082431074
69134,chr1,48179600,48179800,U,U,U,U,-14.437843921585209
69135,chr1,48179800,48180000,U,U,U,U,-14.286725171525244
69136,chr1,48180000,48180200,U,U,U,U,-8.986103393955384
69137,chr1,48181000,48181200,U,U,U,U,-12.082282844078868
69138,chr1,48182200,48182400,U,U,U,U,-6.941467755948059
69139,chr1,48182400,48182600,U,U,U,U,-3.5074436156275732
69140,chr1,48182600,48182800,U,U,U,U,-4.803130054823819
69141,chr1,48185000,48185200,U,U,U,U,-14.782052493105255
69142,chr1,48185200,48185400,U,U,U,U,-14.077374732412965
69143,chr1,48200000,48200200,U,U,U,U,-6.8295331055755435
69144,chr1,48200200,48200400,U,U,U,U,-5.248751529036736
69145,chr1,48200400,48200600,U,U,U,U,-17.38780956076372
69146,chr1,48200600,48200800,U,U,U,U,-7.798583701813822
69147,chr1,48202200,48202400,B,B,B,U,-4.372020713433597
69148,chr1,48202400,48202600,B,B,B,U,-4.403761106009557
69149,chr1,48203000,48203200,U,U,U,U,-11.15445464373315
69150,chr1,48203200,48203400,B,B,U,U,-9.355794011730021
69151,chr1,48203400,48203600,B,B,U,U,-4.65461812873721
69152,chr1,48203600,48203800,B,B,U,U,-21.997720874920827
69153,chr1,48205800,48206000,U,U,U,U,6.117189392421337
69154,chr1,48206000,48206200,U,U,U,U,4.240892813273216
69155,chr1,48206600,48206800,U,U,U,U,-2.401233729589969
69156,chr1,48207200,48207400,U,U,U,U,9.258801412593378
69157,chr1,48207400,48207600,U,U,U,U,8.520991532341053
69158,chr1,48207600,48207800,U,U,U,U,3.725743843835574
69159,chr1,48208000,48208200,U,U,U,U,3.3737348713000412
69160,chr1,48215000,48215200,U,U,U,U,3.7140729637522254
69161,chr1,48215200,48215400,U,U,U,U,1.5736580137378633
69162,chr1,48215400,48215600,U,U,U,U,7.410790639918679
69163,chr1,48215800,48216000,U,U,U,U,7.152526679375196
69164,chr1,48216000,48216200,U,U,U,U,4.05808424806939
69165,chr1,48216200,48216400,U,U,U,U,-2.558404365165418
69166,chr1,48217400,48217600,U,U,U,U,3.3646172124042746
69167,chr1,48221000,48221200,U,U,U,U,5.481575854528363
69168,chr1,48221200,48221400,U,U,U,U,2.670235902341418
69169,chr1,48221600,48221800,U,U,U,U,-3.2899210385564817
69170,chr1,48222000,48222200,U,U,U,U,-7.095304750104516
69171,chr1,48222600,48222800,U,U,U,U,4.942634967004963
69172,chr1,48224200,48224400,U,U,U,U,2.8031282058017863
69173,chr1,48224400,48224600,U,U,U,U,7.051105646231324
69174,chr1,48224600,48224800,U,U,U,U,10.972490806706688
69175,chr1,48225600,48225800,U,U,U,U,-1.6709367291281148
69176,chr1,48225800,48226000,U,U,U,U,0.9341289668400098
69177,chr1,48226000,48226200,U,U,U,U,5.94632860314568
69178,chr1,48226200,48226400,U,U,U,U,7.880781190367843
69179,chr1,48226400,48226600,U,U,U,U,10.798067259279431
69180,chr1,48226600,48226800,U,U,U,U,9.47682930016509
69181,chr1,48228800,48229000,U,U,U,U,9.065284406597605
69182,chr1,48229400,48229600,U,U,U,U,-3.805676605356988
69183,chr1,48230000,48230200,U,U,U,U,2.1592047770549363
69184,chr1,48230200,48230400,U,U,U,U,2.675667336760132
69185,chr1,48230400,48230600,U,U,U,U,3.8087619214777977
69186,chr1,48230600,48230800,U,U,U,U,5.129730097789286
69187,chr1,48231000,48231200,U,U,U,U,6.394688283425624
69188,chr1,48231200,48231400,U,U,U,U,3.2069054303314544
69189,chr1,48231400,48231600,U,U,U,U,10.524638064336965
69190,chr1,48231600,48231800,U,U,U,U,1.9868801036598995
69191,chr1,48231800,48232000,U,U,U,U,11.485265295311217
69192,chr1,48232000,48232200,U,U,U,U,12.267961448862232
69193,chr1,48232200,48232400,U,U,U,U,6.5789878807250135
69194,chr1,48232400,48232600,U,U,U,U,7.568135717800836
69195,chr1,48233400,48233600,U,U,U,U,-8.809772722865516
69196,chr1,48234800,48235000,U,U,U,U,4.946243814406937
69197,chr1,48235600,48235800,U,U,U,U,12.137701376806431
69198,chr1,48236400,48236600,U,U,U,U,-8.73675704971097
69199,chr1,48236600,48236800,B,U,U,U,-1.0334149525231662
69200,chr1,48236800,48237000,B,B,U,U,0.5580951672147083
69201,chr1,48237000,48237200,B,B,U,U,-8.918929024015323
69202,chr1,48237200,48237400,B,U,U,U,5.123492419481298
69203,chr1,48237400,48237600,U,U,U,U,-7.994990310101109
69204,chr1,48237600,48237800,U,U,U,U,6.118902085977193
69205,chr1,48238400,48238600,U,U,U,U,0.513977076479988
69206,chr1,48238600,48238800,U,U,U,U,-0.5640519742802437
69207,chr1,48238800,48239000,U,U,U,U,-16.040284970410355
69208,chr1,48239200,48239400,U,U,U,U,6.021076961515829
69209,chr1,48239400,48239600,U,U,U,U,6.184324726497038
69210,chr1,48241400,48241600,U,U,U,U,0.14799206647623725
